App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
Galaxy Gift,LIFESTYLE,4.4,95557,16M,"10,000,000+",Free,0,Everyone,Lifestyle,"July 23, 2018",7.0.8,4.0.3 and up
PASS by KT (formerly KT certified),LIFESTYLE,3.5,7869,21M,"1,000,000+",Free,0,Everyone,Lifestyle,"August 1, 2018",02.00.06,4.4 and up
Safety stepping stone,LIFESTYLE,3.7,4212,20M,"1,000,000+",Free,0,Everyone,Lifestyle,"July 25, 2018",3.4.5,2.3 and up
Rate Guide Bill Letter,LIFESTYLE,3.8,17368,14M,"10,000,000+",Free,0,Everyone,Lifestyle,"June 27, 2018",5.1.3,4.0 and up
US Mission - buy gourmet movie KTV,LIFESTYLE,3.8,6554,76M,"500,000+",Free,0,Teen,Lifestyle,"June 20, 2018",9.4.2,4.1 and up
OK cashbag [point of pleasure],LIFESTYLE,3.7,33264,18M,"10,000,000+",Free,0,Everyone,Lifestyle,"June 15, 2018",6.2.1,4.0 and up
JOANN - Crafts & Coupons,LIFESTYLE,4.6,34782,12M,"1,000,000+",Free,0,Everyone,Lifestyle,"June 22, 2018",5.2.2,4.3 and up
MK eCatalog,LIFESTYLE,4.0,6676,6.2M,"1,000,000+",Free,0,Everyone,Lifestyle,"February 21, 2018",3.0,4.2 and up
Vaniday - Beauty Booking App,LIFESTYLE,3.6,1067,Varies with device,"100,000+",Free,0,Everyone,Lifestyle,"March 20, 2018",3.8.15,4.1 and up
Fashion in Vogue,LIFESTYLE,3.8,1797,6.8M,"100,000+",Free,0,Everyone,Lifestyle,"September 27, 2016",2.0,4.3 and up
Mirror,LIFESTYLE,4.1,367505,Varies with device,"10,000,000+",Free,0,Everyone,Lifestyle,"July 25, 2018",Varies with device,Varies with device
StyleSeat,LIFESTYLE,4.7,20304,24M,"500,000+",Free,0,Everyone,Lifestyle,"July 31, 2018",4.35,4.0.3 and up
Wedding Countdown Widget,LIFESTYLE,3.9,7376,19M,"1,000,000+",Free,0,Everyone,Lifestyle,"January 11, 2018",5.2.2018010801-1,4.1 and up
My Day - Countdown Calendar 🗓️,LIFESTYLE,4.1,49147,13M,"1,000,000+",Free,0,Everyone,Lifestyle,"May 7, 2018",2.9.5,4.1 and up
justWink Greeting Cards,LIFESTYLE,4.6,69177,15M,"1,000,000+",Free,0,Teen,Lifestyle,"August 2, 2017",2.7.3,4.4 and up
Wedding LookBook by The Knot,LIFESTYLE,4.2,3448,13M,"100,000+",Free,0,Everyone,Lifestyle,"July 9, 2018",3.9.5,4.0.3 and up
Vaniday - Beauty Booking App,LIFESTYLE,3.6,1067,Varies with device,"100,000+",Free,0,Everyone,Lifestyle,"March 20, 2018",3.8.15,4.1 and up
Big Days - Events Countdown,LIFESTYLE,4.6,39724,Varies with device,"1,000,000+",Free,0,Everyone,Lifestyle,"June 29, 2018",Varies with device,Varies with device
"Wedding Planner by WeddingWire - Venues, Checklist",LIFESTYLE,4.2,3788,44M,"1,000,000+",Free,0,Everyone,Lifestyle,"July 24, 2018",8.5.1,5.0 and up
Been Together (Ad) - D-day,LIFESTYLE,4.4,95736,Varies with device,"10,000,000+",Free,0,Everyone,Lifestyle,"July 30, 2018",Varies with device,Varies with device
WedMeGood - Wedding Planner,LIFESTYLE,4.6,1658,9.7M,"100,000+",Free,0,Everyone,Lifestyle,"July 31, 2018",2.0.9,4.4 and up
StyleSeat,LIFESTYLE,4.7,20304,24M,"500,000+",Free,0,Everyone,Lifestyle,"July 31, 2018",4.35,4.0.3 and up
DIY Garden Ideas,LIFESTYLE,4.1,3309,13M,"500,000+",Free,0,Everyone,Lifestyle,"August 5, 2018",10.0,4.0 and up
Brit + Co,LIFESTYLE,3.9,987,4.5M,"10,000+",Free,0,Everyone,Lifestyle,"August 29, 2017",2.0.4,4.0 and up
Creative Ideas - DIY & Craft,LIFESTYLE,4.0,5208,4.5M,"100,000+",Free,0,Teen,Lifestyle,"November 23, 2017",1.37,4.0 and up
Homestyler Interior Design & Decorating Ideas,LIFESTYLE,4.1,78298,29M,"5,000,000+",Free,0,Everyone,Lifestyle,"August 2, 2018",3.1.2.1,4.1 and up
JOANN - Crafts & Coupons,LIFESTYLE,4.6,34802,12M,"1,000,000+",Free,0,Everyone,Lifestyle,"June 22, 2018",5.2.2,4.3 and up
Wheretoget: Shop in style,LIFESTYLE,4.1,6808,12M,"500,000+",Free,0,Teen,Lifestyle,"June 5, 2017",3.2.0,4.1 and up
My Dressing - Fashion closet,LIFESTYLE,4.1,12452,Varies with device,"500,000+",Free,0,Everyone,Lifestyle,"January 26, 2017",Varies with device,Varies with device
Chictopia,LIFESTYLE,4.1,360,4.6M,"10,000+",Free,0,Everyone,Lifestyle,"April 30, 2014",1.6.2,2.2 and up
Scarf Fashion Designer,LIFESTYLE,4.4,16637,10M,"1,000,000+",Free,0,Everyone,Lifestyle,"June 18, 2017",1.8,2.3 and up
Fashion in Vogue,LIFESTYLE,3.8,1797,6.8M,"100,000+",Free,0,Everyone,Lifestyle,"September 27, 2016",2.0,4.3 and up
Zara,LIFESTYLE,4.3,95904,33M,"10,000,000+",Free,0,Everyone,Lifestyle,"July 30, 2018",4.1.0,4.1 and up
Wheretoget: Shop in style,LIFESTYLE,4.1,6808,12M,"500,000+",Free,0,Teen,Lifestyle,"June 5, 2017",3.2.0,4.1 and up
My Dressing - Fashion closet,LIFESTYLE,4.1,12452,Varies with device,"500,000+",Free,0,Everyone,Lifestyle,"January 26, 2017",Varies with device,Varies with device
Chictopia,LIFESTYLE,4.1,360,4.6M,"10,000+",Free,0,Everyone,Lifestyle,"April 30, 2014",1.6.2,2.2 and up
Scarf Fashion Designer,LIFESTYLE,4.4,16637,10M,"1,000,000+",Free,0,Everyone,Lifestyle,"June 18, 2017",1.8,2.3 and up
Fashion in Vogue,LIFESTYLE,3.8,1797,6.8M,"100,000+",Free,0,Everyone,Lifestyle,"September 27, 2016",2.0,4.3 and up
Zara,LIFESTYLE,4.3,95905,33M,"10,000,000+",Free,0,Everyone,Lifestyle,"July 30, 2018",4.1.0,4.1 and up
Real Estate by Movoto,LIFESTYLE,4.4,3114,13M,"100,000+",Free,0,Everyone,Lifestyle,"February 20, 2018",6.1,4.0.3 and up
Etta Homes,LIFESTYLE,4.2,220,15M,"50,000+",Free,0,Everyone,Lifestyle,"July 26, 2018",9.1.0,5.0 and up
Houlihan Lawrence,LIFESTYLE,4.4,33,23M,"5,000+",Free,0,Everyone,Lifestyle,"October 12, 2017",3.9.5,4.2 and up
Home Scouting® MLS Mobile,LIFESTYLE,4.3,1533,7.7M,"100,000+",Free,0,Everyone,Lifestyle,"September 27, 2016",2.2.6,2.2 and up
Housing-Real Estate & Property,LIFESTYLE,4.1,28301,Varies with device,"1,000,000+",Free,0,Everyone,Lifestyle,"July 13, 2018",12.1.0,4.1 and up
ZipRealty Real Estate & Homes,LIFESTYLE,4.0,3937,15M,"100,000+",Free,0,Everyone,Lifestyle,"July 27, 2018",8.3.3,4.4 and up
Sotheby's International Realty,LIFESTYLE,4.2,894,25M,"50,000+",Free,0,Everyone,Lifestyle,"April 9, 2018",5.600.42,4.0.3 and up
Zoopla Property Search UK - Home to buy & rent,LIFESTYLE,4.1,21195,Varies with device,"1,000,000+",Free,0,Everyone,Lifestyle,"June 22, 2018",Varies with device,Varies with device
Neighborhoods & Apartments,LIFESTYLE,3.9,2042,3.0M,"100,000+",Free,0,Everyone,Lifestyle,"August 28, 2015",3.1.6,4.0 and up
Keller Williams Real Estate,LIFESTYLE,4.4,13213,22M,"1,000,000+",Free,0,Everyone,Lifestyle,"March 28, 2018",5.800.04,4.0.3 and up
Relax Rain ~ Rain Sounds,LIFESTYLE,4.6,118034,Varies with device,"5,000,000+",Free,0,Everyone,Lifestyle,"August 2, 2018",Varies with device,Varies with device
Relax Ocean ~ Nature Sounds,LIFESTYLE,4.5,9464,Varies with device,"500,000+",Free,0,Everyone,Lifestyle,"July 18, 2017",Varies with device,Varies with device
Bed Time Fan - White Noise Sleep Sounds,LIFESTYLE,4.5,10097,7.5M,"500,000+",Free,0,Everyone,Lifestyle,"April 26, 2018",1.2,4.0 and up
Nature Sounds,LIFESTYLE,4.8,28588,24M,"1,000,000+",Free,0,Everyone,Lifestyle,"March 1, 2018",3.1.8,4.0.3 and up
SleepyTime: Bedtime Calculator,LIFESTYLE,4.4,19621,Varies with device,"500,000+",Free,0,Everyone,Lifestyle,"February 27, 2016",Varies with device,Varies with device
White Noise Baby,LIFESTYLE,4.5,10544,44M,"1,000,000+",Free,0,Everyone,Lifestyle,"June 18, 2018",5.3,4.1 and up
White Noise ~ Sleeping Sounds,LIFESTYLE,4.5,4427,Varies with device,"100,000+",Free,0,Everyone,Lifestyle,"June 23, 2017",Varies with device,Varies with device
"Journey - Diary, Journal",LIFESTYLE,4.6,50338,Varies with device,"1,000,000+",Free,0,Everyone,Lifestyle,"July 23, 2018",Varies with device,Varies with device
7 Day Food Journal Challenge,LIFESTYLE,4.5,3346,14M,"100,000+",Free,0,Teen,Lifestyle,"March 8, 2017",3.6.3,4.0.3 and up
ROBLOX,GAME,4.5,4447388,67M,"100,000,000+",Free,0,Everyone 10+,Adventure;Action & Adventure,"July 31, 2018",2.347.225742,4.1 and up
Subway Surfers,GAME,4.5,27722264,76M,"1,000,000,000+",Free,0,Everyone 10+,Arcade,"July 12, 2018",1.90.0,4.1 and up
Candy Crush Saga,GAME,4.4,22426677,74M,"500,000,000+",Free,0,Everyone,Casual,"July 5, 2018",1.129.0.2,4.1 and up
Solitaire,GAME,4.7,254258,23M,"10,000,000+",Free,0,Everyone,Card,"August 1, 2018",2.137.0,4.1 and up
Bubble Shooter,GAME,4.5,148897,46M,"10,000,000+",Free,0,Everyone,Casual,"July 17, 2018",1.20.1,4.0.3 and up
Hello Kitty Nail Salon,GAME,4.2,369203,24M,"50,000,000+",Free,0,Everyone,Casual;Pretend Play,"April 17, 2018",1.5,4.1 and up
slither.io,GAME,4.4,5234162,Varies with device,"100,000,000+",Free,0,Everyone,Action,"November 14, 2017",Varies with device,2.3 and up
Clash Royale,GAME,4.6,23133508,97M,"100,000,000+",Free,0,Everyone 10+,Strategy,"June 27, 2018",2.3.2,4.1 and up
Temple Run 2,GAME,4.3,8118609,62M,"500,000,000+",Free,0,Everyone,Action,"July 5, 2018",1.49.1,4.0 and up
Pou,GAME,4.3,10485308,24M,"500,000,000+",Free,0,Everyone,Casual,"May 25, 2018",1.4.77,4.0 and up
Helix Jump,GAME,4.2,1497361,33M,"100,000,000+",Free,0,Everyone,Action,"April 9, 2018",1.0.6,4.1 and up
Block Puzzle,GAME,4.6,59800,7.8M,"5,000,000+",Free,0,Everyone,Puzzle,"March 6, 2018",2.9,2.3 and up
Angry Birds Rio,GAME,4.4,2610526,46M,"100,000,000+",Free,0,Everyone,Arcade,"July 3, 2018",2.6.9,4.1 and up
Plants vs. Zombies FREE,GAME,4.4,4066989,69M,"100,000,000+",Free,0,Everyone 10+,Strategy,"July 6, 2018",2.2.00,4.1 and up
Sonic Dash,GAME,4.5,3778921,75M,"100,000,000+",Free,0,Everyone,Arcade,"July 26, 2018",3.8.5.Go,4.1 and up
Candy Crush Soda Saga,GAME,4.4,6198563,67M,"100,000,000+",Free,0,Everyone,Casual,"July 10, 2018",1.118.4,4.1 and up
Zombie Hunter King,GAME,4.3,10306,50M,"1,000,000+",Free,0,Mature 17+,Action,"August 1, 2018",1.0.8,2.3 and up
Clash of Clans,GAME,4.6,44891723,98M,"100,000,000+",Free,0,Everyone 10+,Strategy,"July 15, 2018",10.322.16,4.1 and up
Kick the Buddy,GAME,4.3,1000417,Varies with device,"50,000,000+",Free,0,Teen,Action,"July 5, 2018",Varies with device,4.4 and up
Block Puzzle Classic Legend !,GAME,4.2,17039,4.9M,"5,000,000+",Free,0,Everyone,Puzzle,"April 13, 2018",2.9,2.3.3 and up
PAC-MAN,GAME,4.2,685981,37M,"100,000,000+",Free,0,Everyone,Arcade,"May 15, 2018",6.6.3,4.1 and up
Super Jim Jump - pixel 3d,GAME,4.5,10393,18M,"1,000,000+",Free,0,Everyone,Arcade,"July 11, 2018",2.2.3181,4.0 and up
8 Ball Pool,GAME,4.5,14198297,52M,"100,000,000+",Free,0,Everyone,Sports,"July 31, 2018",4.0.0,4.0.3 and up
Magic Tiles 3,GAME,4.5,592068,Varies with device,"50,000,000+",Free,0,Everyone,Music,"August 3, 2018",5.13.007,4.1 and up
Bubble Witch 3 Saga,GAME,4.7,1732263,78M,"50,000,000+",Free,0,Everyone,Puzzle,"July 17, 2018",4.8.4,3.0 and up
Word Search,GAME,4.7,295241,3.9M,"10,000,000+",Free,0,Everyone,Word,"June 6, 2018",1.1.3,3.0 and up
Granny,GAME,4.5,1135631,59M,"50,000,000+",Free,0,Teen,Arcade,"May 29, 2018",1.4.0.1,4.0 and up
Angry Birds Classic,GAME,4.4,5566669,97M,"100,000,000+",Free,0,Everyone,Arcade,"May 24, 2018",7.9.3,4.1 and up
Flow Free,GAME,4.3,1295557,11M,"100,000,000+",Free,0,Everyone,Puzzle,"April 11, 2018",4.0,4.1 and up
Race the Traffic Moto,GAME,3.8,270687,38M,"10,000,000+",Free,0,Teen,Racing,"July 20, 2018",1.0.16,4.0.3 and up
Fishdom,GAME,4.6,2157930,Varies with device,"10,000,000+",Free,0,Everyone,Puzzle,"July 19, 2018",2.21.5,4.0.3 and up
Galaxy Attack: Alien Shooter,GAME,4.6,506275,Varies with device,"10,000,000+",Free,0,Everyone,Arcade,"August 1, 2018",5.66,4.1 and up
Zombie Tsunami,GAME,4.4,4920817,Varies with device,"100,000,000+",Free,0,Everyone 10+,Arcade,"June 15, 2018",Varies with device,Varies with device
Bubble Shooter 2,GAME,4.3,23005,Varies with device,"5,000,000+",Free,0,Everyone,Arcade,"July 25, 2018",3.5,4.1 and up
Barbie™ Fashion Closet,GAME,4.1,68057,85M,"10,000,000+",Free,0,Everyone,Casual;Creativity,"July 30, 2018",1.3.7,4.1 and up
Candy Crush Jelly Saga,GAME,4.3,1300490,78M,"50,000,000+",Free,0,Everyone,Puzzle,"July 20, 2018",2.1.10,4.0 and up
Hill Climb Racing,GAME,4.4,8923587,63M,"100,000,000+",Free,0,Everyone,Racing,"July 2, 2018",1.37.2,4.2 and up
Gardenscapes,GAME,4.6,4128732,Varies with device,"50,000,000+",Free,0,Everyone,Casual,"July 13, 2018",2.6.2,4.0.3 and up
Marble - Temple Quest,GAME,4.3,42053,24M,"10,000,000+",Free,0,Everyone,Puzzle,"June 21, 2018",4.9,4.0.3 and up
Shooting King,GAME,4.4,257724,69M,"10,000,000+",Free,0,Everyone 10+,Sports,"May 25, 2018",1.4.2,4.0.3 and up
Zombie Catchers,GAME,4.7,990491,75M,"10,000,000+",Free,0,Everyone,Action,"May 24, 2018",1.0.27,4.1 and up
Minion Rush: Despicable Me Official Game,GAME,4.5,10216538,Varies with device,"100,000,000+",Free,0,Everyone 10+,Casual;Action & Adventure,"July 12, 2018",Varies with device,Varies with device
Farm Heroes Saga,GAME,4.4,7614130,70M,"100,000,000+",Free,0,Everyone,Casual,"July 26, 2018",5.1.8,2.3 and up
Geometry Dash World,GAME,4.6,760628,63M,"10,000,000+",Free,0,Everyone,Arcade,"December 22, 2017",1.03,4.0 and up
My Talking Angela,GAME,4.5,9881829,99M,"100,000,000+",Free,0,Everyone,Casual,"July 3, 2018",3.7.2.51,4.1 and up
Cut the Rope FULL FREE,GAME,4.4,2123381,49M,"100,000,000+",Free,0,Everyone,Puzzle,"July 5, 2018",3.7.2,4.1 and up
Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7671249,Varies with device,"100,000,000+",Free,0,Mature 17+,Action,"August 2, 2018",Varies with device,Varies with device
Subway Surfers,GAME,4.5,27723193,76M,"1,000,000,000+",Free,0,Everyone 10+,Arcade,"July 12, 2018",1.90.0,4.1 and up
ROBLOX,GAME,4.5,4447346,67M,"100,000,000+",Free,0,Everyone 10+,Adventure;Action & Adventure,"July 31, 2018",2.347.225742,4.1 and up
Pou,GAME,4.3,10485334,24M,"500,000,000+",Free,0,Everyone,Casual,"May 25, 2018",1.4.77,4.0 and up
8 Ball Pool,GAME,4.5,14198602,52M,"100,000,000+",Free,0,Everyone,Sports,"July 31, 2018",4.0.0,4.0.3 and up
Clash of Clans,GAME,4.6,44891723,98M,"100,000,000+",Free,0,Everyone 10+,Strategy,"July 15, 2018",10.322.16,4.1 and up
Candy Crush Saga,GAME,4.4,22428456,74M,"500,000,000+",Free,0,Everyone,Casual,"July 5, 2018",1.129.0.2,4.1 and up
Plants vs. Zombies FREE,GAME,4.4,4066980,69M,"100,000,000+",Free,0,Everyone 10+,Strategy,"July 6, 2018",2.2.00,4.1 and up
Cooking Fever,GAME,4.5,3197865,82M,"100,000,000+",Free,0,Everyone,Arcade,"July 12, 2018",2.8.0,4.0.3 and up
Toon Blast,GAME,4.7,1351068,Varies with device,"10,000,000+",Free,0,Everyone,Puzzle,"July 30, 2018",3196,4.1 and up
Score! Hero,GAME,4.6,5418675,96M,"100,000,000+",Free,0,Everyone,Sports,"June 13, 2018",1.751,4.4 and up
My Talking Angela,GAME,4.5,9881908,99M,"100,000,000+",Free,0,Everyone,Casual,"July 3, 2018",3.7.2.51,4.1 and up
Bubble Shooter,GAME,4.5,148895,46M,"10,000,000+",Free,0,Everyone,Casual,"July 17, 2018",1.20.1,4.0.3 and up
Toy Blast,GAME,4.7,1889250,Varies with device,"50,000,000+",Free,0,Everyone,Puzzle,"July 23, 2018",5423,4.1 and up
Miraculous Ladybug & Cat Noir - The Official Game,GAME,4.5,183846,99M,"10,000,000+",Free,0,Everyone,Action,"July 30, 2018",1.0.6,4.4 and up
Wordscapes,GAME,4.8,230710,87M,"10,000,000+",Free,0,Everyone,Word,"August 2, 2018",1.0.47,4.1 and up
Word Search,GAME,4.7,295305,3.9M,"10,000,000+",Free,0,Everyone,Word,"June 6, 2018",1.1.3,3.0 and up
Candy Crush Soda Saga,GAME,4.4,6198880,67M,"100,000,000+",Free,0,Everyone,Casual,"July 10, 2018",1.118.4,4.1 and up
Fishdom,GAME,4.6,2157930,Varies with device,"10,000,000+",Free,0,Everyone,Puzzle,"July 19, 2018",2.21.5,4.0.3 and up
Garena Free Fire,GAME,4.5,5465624,53M,"100,000,000+",Free,0,Teen,Action,"August 3, 2018",1.21.0,4.0.3 and up
Block Puzzle,GAME,4.6,59854,7.8M,"5,000,000+",Free,0,Everyone,Puzzle,"March 6, 2018",2.9,2.3 and up
Bowmasters,GAME,4.7,1534466,Varies with device,"50,000,000+",Free,0,Teen,Action,"July 23, 2018",2.12.5,4.1 and up
Clash Royale,GAME,4.6,23134775,97M,"100,000,000+",Free,0,Everyone 10+,Strategy,"June 27, 2018",2.3.2,4.1 and up
My Talking Tom,GAME,4.5,14891223,Varies with device,"500,000,000+",Free,0,Everyone,Casual,"July 19, 2018",4.8.0.132,4.1 and up
Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7672495,Varies with device,"100,000,000+",Free,0,Mature 17+,Action,"August 2, 2018",Varies with device,Varies with device
Granny,GAME,4.5,1137271,59M,"50,000,000+",Free,0,Teen,Arcade,"May 29, 2018",1.4.0.1,4.0 and up
Galaxy Attack: Alien Shooter,GAME,4.6,506275,Varies with device,"10,000,000+",Free,0,Everyone,Arcade,"August 1, 2018",5.66,4.1 and up
Angry Birds Rio,GAME,4.4,2610622,46M,"100,000,000+",Free,0,Everyone,Arcade,"July 3, 2018",2.6.9,4.1 and up
Zombie Catchers,GAME,4.7,990586,75M,"10,000,000+",Free,0,Everyone,Action,"May 24, 2018",1.0.27,4.1 and up
Zombie Hunter King,GAME,4.3,10354,50M,"1,000,000+",Free,0,Mature 17+,Action,"August 1, 2018",1.0.8,2.3 and up
Temple Run 2,GAME,4.3,8118937,62M,"500,000,000+",Free,0,Everyone,Action,"July 5, 2018",1.49.1,4.0 and up
Zombie Tsunami,GAME,4.4,4921122,Varies with device,"100,000,000+",Free,0,Everyone 10+,Arcade,"June 15, 2018",Varies with device,Varies with device
Jungle Marble Blast,GAME,4.3,18985,23M,"5,000,000+",Free,0,Everyone,Casual,"July 23, 2018",1.5.4,4.0.3 and up
Rider,GAME,4.5,655067,72M,"10,000,000+",Free,0,Teen,Arcade,"July 17, 2017",1.2.1,4.0.3 and up
Farm Heroes Saga,GAME,4.4,7614271,70M,"100,000,000+",Free,0,Everyone,Casual,"July 26, 2018",5.1.8,2.3 and up
Super Jim Jump - pixel 3d,GAME,4.5,10434,18M,"1,000,000+",Free,0,Everyone,Arcade,"July 11, 2018",2.2.3181,4.0 and up
slither.io,GAME,4.4,5234825,Varies with device,"100,000,000+",Free,0,Everyone,Action,"November 14, 2017",Varies with device,2.3 and up
Roll the Ball® - slide puzzle,GAME,4.5,1385093,35M,"100,000,000+",Free,0,Everyone,Puzzle,"August 2, 2018",1.7.40,4.1 and up
Talking Tom Gold Run,GAME,4.6,2698348,78M,"100,000,000+",Free,0,Everyone,Action,"July 31, 2018",2.8.2.59,4.1 and up
Pixel Art: Color by Number Game,GAME,4.7,1125017,25M,"10,000,000+",Free,0,Everyone,Puzzle,"July 17, 2018",3.9.2,4.3 and up
Dream League Soccer 2018,GAME,4.6,9882639,74M,"100,000,000+",Free,0,Everyone,Sports,"July 16, 2018",5.064,4.4 and up
Angry Birds Classic,GAME,4.4,5566805,97M,"100,000,000+",Free,0,Everyone,Arcade,"May 24, 2018",7.9.3,4.1 and up
Fruits Bomb,GAME,4.4,74673,17M,"10,000,000+",Free,0,Everyone,Casual,"July 6, 2018",3.3.3179,4.0.3 and up
Traffic Racer,GAME,4.5,5387639,53M,"100,000,000+",Free,0,Everyone,Racing,"February 27, 2018",2.5,4.1 and up
Hill Climb Racing 2,GAME,4.6,2750410,Varies with device,"100,000,000+",Free,0,Everyone,Racing,"August 2, 2018",1.17.2,4.2 and up
Flow Free,GAME,4.3,1295606,11M,"100,000,000+",Free,0,Everyone,Puzzle,"April 11, 2018",4.0,4.1 and up
Knife Hit,GAME,4.5,461137,60M,"10,000,000+",Free,0,Everyone,Arcade,"May 22, 2018",1.7.2,4.0.3 and up
Block Craft 3D: Building Simulator Games For Free,GAME,4.5,946926,57M,"50,000,000+",Free,0,Everyone,Simulation,"March 5, 2018",2.10.2,4.0.3 and up
Farm Fruit Pop: Party Time,GAME,4.4,9305,14M,"1,000,000+",Free,0,Everyone,Casual,"August 2, 2018",1.9.2,4.0.3 and up
ROBLOX,GAME,4.5,4448791,67M,"100,000,000+",Free,0,Everyone 10+,Adventure;Action & Adventure,"July 31, 2018",2.347.225742,4.1 and up
Helix Jump,GAME,4.2,1498648,33M,"100,000,000+",Free,0,Everyone,Action,"April 9, 2018",1.0.6,4.1 and up
Subway Surfers,GAME,4.5,27724094,76M,"1,000,000,000+",Free,0,Everyone 10+,Arcade,"July 12, 2018",1.90.0,4.1 and up
Candy Crush Saga,GAME,4.4,22428456,74M,"500,000,000+",Free,0,Everyone,Casual,"July 5, 2018",1.129.0.2,4.1 and up
Toon Blast,GAME,4.7,1351089,Varies with device,"10,000,000+",Free,0,Everyone,Puzzle,"July 30, 2018",3196,4.1 and up
Love Balls,GAME,4.2,360630,40M,"50,000,000+",Free,0,Everyone,Puzzle,"July 31, 2018",1.2.7,4.1 and up
Granny,GAME,4.5,1137267,59M,"50,000,000+",Free,0,Teen,Arcade,"May 29, 2018",1.4.0.1,4.0 and up
8 Ball Pool,GAME,4.5,14200344,52M,"100,000,000+",Free,0,Everyone,Sports,"July 31, 2018",4.0.0,4.0.3 and up
Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7672495,Varies with device,"100,000,000+",Free,0,Mature 17+,Action,"August 2, 2018",Varies with device,Varies with device
slither.io,GAME,4.4,5234810,Varies with device,"100,000,000+",Free,0,Everyone,Action,"November 14, 2017",Varies with device,2.3 and up
Hungry Shark Evolution,GAME,4.5,6074334,100M,"100,000,000+",Free,0,Teen,Arcade,"July 25, 2018",6.0.0,4.1 and up
Temple Run 2,GAME,4.3,8118937,62M,"500,000,000+",Free,0,Everyone,Action,"July 5, 2018",1.49.1,4.0 and up
Kick the Buddy,GAME,4.3,1000417,Varies with device,"50,000,000+",Free,0,Teen,Action,"July 5, 2018",Varies with device,4.4 and up
Magic Tiles 3,GAME,4.5,592282,Varies with device,"50,000,000+",Free,0,Everyone,Music,"August 3, 2018",5.13.007,4.1 and up
Bowmasters,GAME,4.7,1535084,Varies with device,"50,000,000+",Free,0,Teen,Action,"July 23, 2018",2.12.5,4.1 and up
Piano Tiles 2™,GAME,4.7,8118880,Varies with device,"100,000,000+",Free,0,Everyone,Arcade,"August 3, 2018",3.1.0.226,4.1 and up
Pokémon GO,GAME,4.1,10424925,85M,"100,000,000+",Free,0,Everyone,Adventure,"July 23, 2018",0.111.3,4.4 and up
Wordscapes,GAME,4.8,230727,87M,"10,000,000+",Free,0,Everyone,Word,"August 2, 2018",1.0.47,4.1 and up
Paint Hit,GAME,4.4,37023,33M,"10,000,000+",Free,0,Everyone,Casual,"July 6, 2018",5.200,5.0 and up
Snake VS Block,GAME,4.2,422244,32M,"50,000,000+",Free,0,Teen,Arcade,"April 23, 2018",1.24,4.1 and up
Rolly Vortex,GAME,4.4,98123,40M,"10,000,000+",Free,0,Teen,Arcade,"May 25, 2018",1.7.0,4.1 and up
Woody Puzzle,GAME,4.7,21262,29M,"1,000,000+",Free,0,Everyone,Puzzle,"August 3, 2018",1.0.9,4.4 and up
Stack Jump,GAME,4.3,118253,40M,"10,000,000+",Free,0,Teen,Arcade,"May 3, 2018",1.4.6,4.1 and up
Color by Number – New Coloring Book,GAME,4.7,141529,24M,"5,000,000+",Free,0,Everyone 10+,Board,"August 1, 2018",2.0.6,4.1 and up
The Cube,GAME,4.2,70226,38M,"5,000,000+",Free,0,Everyone,Arcade,"July 25, 2018",1.2.9,4.1 and up
Extreme Car Driving Simulator,GAME,4.3,2251012,52M,"100,000,000+",Free,0,Everyone,Racing,"May 3, 2018",4.17.2,4.0 and up
Bricks n Balls,GAME,4.4,30253,Varies with device,"1,000,000+",Free,0,Everyone,Casual,"August 5, 2018",1.0.1.049,4.1 and up
The Fish Master!,GAME,4.1,15763,54M,"1,000,000+",Free,0,Everyone,Arcade,"July 17, 2018",1.6,4.1 and up
